id,text,label,label_source,model,model_id,template_id,van_phong,do_dai,ngu_canh
qwen-Fear-0029,"Ngày hôm nay tôi ngồi thiền để chuẩn bị cho kỳ thi đại học, nhưng không hiểu sao tim đập thình thịch như đang chạy marathon. Bỗng dưng tôi nhớ lại lúc năm lớp mười, cũng từng sợ hãi đến độ mồ hôi trộm chạy ra áo. Giờ thì đã lớn rồi mà vẫn cứ run tay cầm bút, chắc là định mệnh không thay đổi được.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"hài hước, tự trào","vừa (4-6 câu, khoảng 60-110 chữ)","học tập, thi cử"
qwen-Fear-0030,"Ngày hôm qua mình nộp bài rồi mà vẫn thấy tim đập thình thịch. Sáng nay mở máy tính thấy đề thi bị lỗi, không biết sửa thế nào, cứ lo lắng mãi. Mình tưởng mình sẽ làm được nhưng sao tay run rẩy quá, sợ trượt môn. Cố gắng ổn định lại, nhưng trong lòng vẫn đầy lo âu, chẳng yên tâm tí nào.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"thân mật, xưng hô suồng sã như nói chuyện với bạn thân","vừa (4-6 câu, khoảng 60-110 chữ)","học tập, thi cử"
qwen-Fear-0031,"Mình vừa nhận tin nhắn từ mẹ bảo tiền tháng này lại bị trừ sai, mà mình cũng chẳng biết làm sao nữa. Mấy hôm nay cứ lo lắng không yên, sợ sẽ bị phạt vì ghi sai số tài khoản.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"tuổi teen, ngôn ngữ đời thường, nhiều từ viết tắt","ngắn (2-3 câu, khoảng 30-60 chữ)","tài chính, chi tiêu"
qwen-Fear-0032,"Chiều nay nhận được thông báo nợ thẻ tín dụng đã quá hạn, tôi ngồi im lặng nhìn vào số tiền nợ mà tim đập mạnh. Sáng mai phải gặp ngân hàng, lòng cứ lo lắng không biết sẽ bị xử lý thế nào. Tôi cố gắng tìm cách xoay sở nhưng đầu óc rối bời, sợ rằng mọi chuyện sẽ nghiêm trọng hơn mong đợi.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"người lớn, điềm tĩnh, câu văn đầy đủ","vừa (4-6 câu, khoảng 60-110 chữ)","tài chính, chi tiêu"
qwen-Fear-0034,"Sáng nay, tôi nhận được thông báo điểm thi không đạt như mong đợi. Tâm trạng bỗng chốc sụp đổ, lòng tràn ngập nỗi lo không biết sẽ đối mặt với điều gì tiếp theo. Tôi cố gắng giữ bình tĩnh nhưng từng nhịp tim dường như đánh dấu từng giây phút trôi qua đầy căng thẳng. Có lẽ tôi cần phải tìm cách vượt qua thử thách này, dù chưa rõ con đường nào dẫn đến phía trước.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"nghiêm túc, trầm tư","vừa (4-6 câu, khoảng 60-110 chữ)","học tập, thi cử"
qwen-Fear-0035,"Ngày hôm nay tôi phát hiện ra một cục u ở cổ họng, giọng nói run rẩy, không dám đi khám vì sợ kết quả không tốt. Tôi cố gắng ăn uống bình thường nhưng tim đập thình thịch, không biết mình sẽ đối mặt với điều gì.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"nghiêm túc, trầm tư","ngắn (2-3 câu, khoảng 30-60 chữ)",sức khỏe
qwen-Fear-0036,"Chiều nay, tôi nhận được tin nhắn từ giáo viên rằng điểm thi thử vừa rồi bị sai sót, phải làm lại. Tim đập thình thịch, tay run rẩy khi nhìn vào điện thoại. Tôi lo sợ kết quả sẽ ảnh hưởng đến học bổng, mà giờ đã quá muộn để sửa chữa.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"người lớn, điềm tĩnh, câu văn đầy đủ","ngắn (2-3 câu, khoảng 30-60 chữ)","học tập, thi cử"
qwen-Fear-0037,"Hôm nay tôi phát hiện ra mình đang bị bạn thân ""đánh lén"" trong nhóm chat. Không phải là bị mắng hay chửi, mà là bị... ""thất thủ"" trong trò chơi cờ vua. Mình nghĩ mình đã thắng rồi, nhưng bạn ấy lại đưa ra lý do ""tôi không chơi theo quy tắc của bạn"". Sợ quá, tưởng mình đang bị lừa, tưởng mình đã làm sai điều gì đó nghiêm trọng. Nhìn đồng hồ thấy đã hơn 9h, nhưng mình vẫn chưa dám vào phòng để hỏi lại. Không biết là mình đang sợ cái gì, có lẽ là sợ mình sẽ bị bạn ấy ""ngược lại"" trong trò chơi tiếp theo.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"hài hước, tự trào","dài (7-10 câu, khoảng 110-180 chữ)",tình bạn
qwen-Fear-0039,"Chiều nay, mẹ đột nhiên nói sẽ đi vắng vài ngày vì công tác, tôi bỗng thấy lòng thầm lo lắng, sợ rằng không ai chăm sóc em nhỏ, sợ rằng bữa ăn tối sẽ không còn đủ no.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"trang trọng, chỉn chu như viết thư","ngắn (2-3 câu, khoảng 30-60 chữ)",gia đình
qwen-Fear-0040,"Chiều nay tôi bị bạn trai nhắn tin hỏi ""có muốn đi chơi không"" mà tim đập thình thịch, nghĩ ngay đến chuyện gì đó nghiêm trọng. Không phải vì anh ấy muốn gặp, mà vì tôi đang trong giai đoạn ""đang định xem thử có nên tin tưởng anh ấy không"". Càng nghĩ càng thấy mình như con mèo bị bắt trong phòng tối, run rẩy không dám nhúc nhích. Tôi cố gắng tự an ủi rằng ""đây chỉ là một cuộc hẹn thông thường"", nhưng sao cứ như đang bước vào một cuộc phỏng vấn tâm lý vậy. Đúng lúc này, điện thoại rung lên, tôi vội vàng nhấn nút im lặng, rồi cắn môi, tự nhủ ""không cần phải quá nhạy cảm đâu"".",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"hài hước, tự trào","dài (7-10 câu, khoảng 110-180 chữ)",chuyện tình cảm
qwen-Fear-0041,"Ngày hôm nay, tôi ngồi im lặng bên bàn ăn, tay run run cầm đôi đũa, lòng nặng trĩu. Mẹ đã không ăn cơm, chỉ cúi mặt nhìn xuống, ánh mắt trống trải. Tôi hỏi, mẹ không đáp. Có lẽ vì chuyện đó — cái tin bác sĩ nói, cái ngày mai sẽ đến. Tôi không dám hỏi thêm, sợ mẹ sẽ khóc, sợ mình sẽ khóc. Căn nhà yên bình bỗng trở nên ngột ngạt, như có thứ gì đó đang rình rập, chờ đợi. Tôi nghĩ mình sẽ không ngủ được, nhưng lại chẳng biết mình đang sợ điều gì. Chỉ biết rằng, trong lòng tôi, có một thứ gì đó đang bóp nghẹt từng nhịp thở.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"trang trọng, chỉn chu như viết thư","dài (7-10 câu, khoảng 110-180 chữ)",gia đình
qwen-Fear-0042,"Mẹ bảo tối nay sẽ đi công tác cả tuần, tôi sợ quá. Không biết ai nấu cơm, ai dọn dẹp. Sáng nay thấy bà ngoại đau nhẹ, không biết có sao không. Tối nay mẹ đi, tôi phải làm gì đó để đỡ lo. Có lẽ nên mua sẵn gạo, muối, đường... Nhưng mà không biết có đủ không.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"tuổi teen, ngôn ngữ đời thường, nhiều từ viết tắt","vừa (4-6 câu, khoảng 60-110 chữ)",gia đình
qwen-Fear-0044,"Mấy hôm nay tôi cứ lo lắng vì tiền gửi ngân hàng bị khóa mà không biết lý do. Cố gắng tìm hiểu nhưng chẳng ai trả lời, chỉ thấy thông báo lỗi liên tục. Tôi bắt đầu hoang mang, sợ rằng có chuyện gì đó nghiêm trọng sẽ xảy ra. Không dám hỏi mẹ, sợ bà ấy lo lắng thêm. Đêm nào cũng mơ thấy bị mất tiền, tỉnh dậy vẫn thấy tim đập thình thịch.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"tuổi teen, ngôn ngữ đời thường, nhiều từ viết tắt","vừa (4-6 câu, khoảng 60-110 chữ)","tài chính, chi tiêu"
qwen-Fear-0045,"Ngày hôm nay tôi bắt gặp anh ấy đứng ngoài cửa phòng mình, tay cầm một cái túi to, mặt thoáng hiện lên vẻ gì đó kỳ lạ. Tôi nín thở, lòng thầm cầu xin đừng để chuyện gì tồi tệ xảy ra.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"trang trọng, chỉn chu như viết thư","ngắn (2-3 câu, khoảng 30-60 chữ)",tình bạn
qwen-Fear-0046,"Sáng nay mở ví ra thấy tiền trong tài khoản đã bị rút trơn, không biết ai lấy mà chẳng có ai báo. Mình ngồi im lặng cả buổi, tay run run kiểm tra lại nhiều lần, sợ là mình bị mất tiền mà không hay biết.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"thân mật, xưng hô suồng sã như nói chuyện với bạn thân","ngắn (2-3 câu, khoảng 30-60 chữ)","tài chính, chi tiêu"
qwen-Fear-0047,"Sáng nay đi khám về, bác sĩ bảo tôi có dấu hiệu suy thận giai đoạn đầu. Mình không hiểu gì, chỉ nghe thoáng cái tên đó mà tim đập thình thịch. Mấy hôm nay mệt mỏi, chóng mặt, uống nước cũng thấy đầy, nhưng mình cứ tưởng là do làm việc quá sức. Giờ mới biết là chuyện nghiêm trọng. Mình còn quá trẻ, chưa đến 30, sao lại gặp chuyện này? Đang lo công việc, lo tương lai, giờ lại lo bản thân. Mình sợ, sợ không kịp chữa, sợ mất khả năng làm việc, sợ phải sống phụ thuộc vào người khác. Mình cố gạt bỏ, nhưng lòng vẫn nặng nề.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"thân mật, xưng hô suồng sã như nói chuyện với bạn thân","dài (7-10 câu, khoảng 110-180 chữ)",sức khỏe
qwen-Fear-0048,"Chiều nay nhận được thông báo từ ngân hàng, số dư tài khoản của tôi không còn đủ để thanh toán hóa đơn tháng này. Tôi ngồi im lặng, tay run rẩy khi nhìn vào màn hình. Tiền gửi đã bị rút đi vì lý do nào đó mà tôi không hiểu rõ. Tối qua tôi đã mua một món đồ giá đắt đỏ, nhưng không ngờ đó lại là cái bẫy cuối cùng. Bây giờ tôi chẳng biết làm sao, lòng đầy lo lắng, sợ rằng mọi thứ sẽ đổ vỡ trong vài ngày tới.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"nghiêm túc, trầm tư","dài (7-10 câu, khoảng 110-180 chữ)","tài chính, chi tiêu"
qwen-Fear-0049,"Sáng nay nhận được tin nhắn từ trưởng phòng, nói là sẽ kiểm tra đột xuất vào cuối tuần này. Tôi ngồi im lặng, tay run run khi lướt qua lịch làm việc. Đã ba tháng thực tập, tôi chưa từng bị nhắc đến việc trình bày báo cáo như thế. Tim đập mạnh, hơi thở gấp, không biết mình có đủ chuẩn bị hay không. Mình cứ sợ, sợ rằng những ngày qua chỉ là sự lơ là, và giờ sẽ bị phát hiện.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"nghiêm túc, trầm tư","vừa (4-6 câu, khoảng 60-110 chữ)","công việc, thực tập"
qwen-Fear-0050,"Chiều nay, em nhận được tin nhắn từ anh, giọng anh khàn đặc, như thể đang cố gắng giấu đi điều gì. Em không hỏi, nhưng tim đập thình thịch, dồn dập. Có lẽ anh biết, có lẽ anh đã quyết định. Em không dám mở điện thoại, sợ rằng màn hình sẽ hiện lên những dòng chữ cuối cùng, đánh dấu sự kết thúc mà em chưa kịp chuẩn bị.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"nghiêm túc, trầm tư","vừa (4-6 câu, khoảng 60-110 chữ)",chuyện tình cảm
qwen-Fear-0051,"Chiều nay, tôi phát hiện tài khoản của mình bị đăng một hình ảnh nhạy cảm mà tôi hoàn toàn không biết đến. Tôi ngồi im lặng, tim đập thình thịch, tay run run khi lướt qua từng bình luận đầy ánh mắt kỳ thị. Mình có đang gặp rủi ro lớn?",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"nghiêm túc, trầm tư","ngắn (2-3 câu, khoảng 30-60 chữ)",mạng xã hội
qwen-Fear-0052,"Mẹ bảo hôm nay sẽ đưa em đi khám sức khỏe định kỳ, nhưng tôi không biết sao cứ thấy lo. Tôi ngồi bên bàn, tay run run khi cầm cái bút ghi thông tin. Mẹ vẫn cười như thường, nhưng ánh mắt cô ấy nhìn tôi như đang giấu điều gì. Tôi cố hỏi thì mẹ chỉ cười mà không nói. Đêm qua tôi mơ thấy mình bị bệnh, rồi bác sĩ bảo phải phẫu thuật gấp. Tôi không dám ngủ, cứ lẩm bẩm trong đầu: ""Mẹ không sao chứ?"" Mình có làm gì khiến mẹ buồn à? Tôi không muốn mất mẹ, nhưng không biết vì sao lại thấy sợ đến thế.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"thân mật, xưng hô suồng sã như nói chuyện với bạn thân","dài (7-10 câu, khoảng 110-180 chữ)",gia đình
qwen-Fear-0053,"Ngày mưa to kéo dài, gió thổi ào ào như thể trời muốn sập xuống. Mình lo lắng vì sợ nhà tràn nước, mẹ đi làm về phải đi đường ngập. Mình cố gắng dọn dẹp thật sạch, nhưng vẫn thấy tim đập nhanh.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"tuổi teen, ngôn ngữ đời thường, nhiều từ viết tắt","ngắn (2-3 câu, khoảng 30-60 chữ)","thời tiết, mùa trong năm"
qwen-Fear-0054,"Mấy hôm nay tôi luôn lo lắng vì mẹ đột nhiên bảo sẽ đi khám sức khỏe toàn diện, mà không biết có phải do tuổi già hay chỉ là cái miệng ăn không biết ngậm lại. Tôi cố gắng trấn an, nói rằng mẹ khỏe hơn tôi nhiều, nhưng trong lòng lại thấy như bị dội một cú tạt. Sợ nhất là sợ mẹ phát hiện ra bệnh nặng, sợ phải đưa mẹ đi viện, sợ bố không chịu nổi, sợ cả nhà tan vỡ. Mỗi lần mẹ hỏi tôi “con có lo cho mẹ không”, tôi đều gật đầu nhưng trong tim lại rỗng tuếch. Mình cũng chưa đủ lớn để mang hết nỗi lo của người khác, nhưng sao lại cứ muốn làm con cái vậy nhỉ?",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"hài hước, tự trào","dài (7-10 câu, khoảng 110-180 chữ)",gia đình
qwen-Fear-0055,"Sáng nay nhận được thông báo từ ngân hàng rằng tài khoản của tôi đã bị khóa vì giao dịch không xác thực. Tôi cố gắng gọi điện hỏi rõ nhưng hệ thống cứ lặp lại những câu giống nhau. Sợ hãi bắt đầu len lỏi khi nhớ lại vài lần gần đây, tôi có để máy tính mở trang ngân hàng mà không khóa màn hình. Bây giờ tôi không biết nên tin vào cái gì, liệu tiền trong tài khoản có thật sự bị rút hay chỉ là một lời cảnh báo? Tôi ngồi im lặng, tay run run lướt qua từng dòng thông báo, lòng rối bời không biết bắt đầu từ đâu.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"người lớn, điềm tĩnh, câu văn đầy đủ","dài (7-10 câu, khoảng 110-180 chữ)","tài chính, chi tiêu"
qwen-Fear-0056,"Sáng nay mẹ gọi điện nói bà bị chóng mặt dữ dội, tay run, tôi lo lắng không biết có phải dấu hiệu của cái gì nghiêm trọng. Tôi cố an ủi mẹ nhưng lòng vẫn tràn đầy nỗi sợ rằng mọi chuyện sẽ xấu hơn.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"người lớn, điềm tĩnh, câu văn đầy đủ","ngắn (2-3 câu, khoảng 30-60 chữ)",sức khỏe
qwen-Fear-0057,"Ngày hôm nay tôi lo lắng vô cùng vì đề thi sắp tới, sợ mình sẽ không đủ thời gian ôn tập. Những trang sách còn dở dang, những bài tập chưa hoàn thành khiến tôi cảm thấy mình đang trượt dài. Tôi cố gắng tập trung nhưng tim đập nhanh, hơi thở gấp, như thể cái ngày ấy đang cận kề. Tôi tự hỏi liệu mình có thể vượt qua được không.",Fear,generated,qwen,Qwen/Qwen3-8B,diary_v5,"người lớn, điềm tĩnh, câu văn đầy đủ","vừa (4-6 câu, khoảng 60-110 chữ)","học tập, thi cử"
